Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
38	0.290619	7500	-40.291527	-2363.046494
39	0.278855	7500	-39.305456	-2402.351950
40	0.267381	7500	-38.353897	-2440.705847
41	0.256195	7500	-37.391248	-2478.097095
42	0.245294	7500	-36.441564	-2514.538659
43	0.234677	7500	-35.495813	-2550.034472
44	0.224340	7500	-34.555378	-2584.589850
45	0.214281	7500	-33.631830	-2618.221679
46	0.204498	7500	-32.709347	-2650.931027
47	0.194988	7500	-31.800701	-2682.731728
48	0.185749	7500	-30.898802	-2713.630530
49	0.176777	7500	-30.005656	-2743.636185
50	0.168070	7500	-29.124445	-2772.760630
51	0.159626	7500	-28.247135	-2801.007765
52	0.151441	7500	-27.382682	-2828.390447
53	0.143514	7500	-26.525556	-2854.916003
54	0.135841	7500	-25.674753	-2880.590756
55	0.128420	7500	-24.839048	-2905.429804
56	0.121247	7500	-24.006155	-2929.435959
57	0.114320	7500	-23.190329	-2952.626288
58	0.107637	7500	-22.380980	-2975.007269
59	0.101193	7500	-21.578323	-2996.585591
60	0.094986	7500	-20.826235	-3017.411826
61	0.089014	7500	-20.010471	-3037.422297
62	0.083273	7500	-19.252903	-3056.675201
63	0.077760	7500	-18.569737	-3075.244938
64	0.072472	7500	-17.746211	-3092.991149
65	0.067406	7500	-17.031337	-3110.022486
66	0.062558	7500	-16.341745	-3126.364232
67	0.057926	7500	-15.744471	-3142.108703
68	0.053506	7500	-15.214588	-3157.323291
69	0.049295	7500	-14.389316	-3171.712607
70	0.045289	7500	-13.884209	-3185.596816
71	0.041485	7500	-13.173468	-3198.770284
72	0.037880	7500	-12.495423	-3211.265707
73	0.034469	7500	-11.846835	-3223.112542
74	0.031250	7500	-11.198887	-3234.311430
75	0.028218	7500	-10.546907	-3244.858336
76	0.025370	7500	-9.923574	-3254.781910
77	0.022702	7500	-9.302921	-3264.084831
78	0.020209	7500	-8.696325	-3272.781156
79	0.017889	7500	-8.107611	-3280.888767
80	0.015736	7500	-7.530664	-3288.419431
81	0.013746	7500	-6.963271	-3295.382702
82	0.011916	7500	-6.417843	-3301.800544
83	0.010240	7500	-5.888428	-3307.688973
84	0.008714	7500	-5.375217	-3313.064189
85	0.007334	7500	-4.876967	-3317.941157
86	0.006093	7500	-4.396602	-3322.337759
87	0.004988	7500	-3.932751	-3326.270510
88	0.004013	7500	-3.497332	-3329.767843
89	0.003162	7500	-3.082879	-3332.850722
90	0.002430	7500	-2.689589	-3335.540311
91	0.001810	7500	-2.325290	-3337.865601
92	0.001296	7500	-2.046660	-3339.912261
93	0.000882	7500	-1.784612	-3341.696873
94	0.000559	7500	-1.577206	-3343.274079
95	0.000320	7500	-1.280796	-3344.554875
96	0.000156	7500	-0.939207	-3345.494082
97	0.000057	7500	-0.609958	-3346.104040
98	0.000010	7500	-0.294255	-3346.398295
99	0.000000	7500	-0.064269	-3346.462564
Log marginal likelihood:	-3346.462564
0	0.975187	7500	-82.605398	-82.605398
1	0.950747	7500	-81.440368	-164.045766
2	0.926679	7500	-80.277998	-244.323764
3	0.902980	7500	-79.000433	-323.324197
4	0.879648	7500	-77.777502	-401.101699
5	0.856682	7500	-76.558363	-477.660063
6	0.834079	7500	-75.380577	-553.040639
7	0.811838	7500	-74.222287	-627.262927
8	0.789957	7500	-72.952392	-700.215319
9	0.768433	7500	-71.831606	-772.046925
10	0.747266	7500	-70.692382	-842.739307
11	0.726452	7500	-69.479155	-912.218462
12	0.705989	7500	-68.345176	-980.563637
13	0.685877	7500	-67.182676	-1047.746314
14	0.666112	7500	-65.997449	-1113.743763
15	0.646693	7500	-64.857693	-1178.601456
16	0.627618	7500	-63.727446	-1242.328902
17	0.608884	7500	-62.549374	-1304.878276
18	0.590490	7500	-61.461363	-1366.339639
19	0.572433	7500	-60.307883	-1426.647522
20	0.554712	7500	-59.196985	-1485.844507
21	0.537324	7500	-58.102047	-1543.946554
22	0.520268	7500	-56.972698	-1600.919252
23	0.503540	7500	-55.889946	-1656.809198
24	0.487139	7500	-54.803376	-1711.612574
25	0.471063	7500	-53.712641	-1765.325215
26	0.455310	7500	-52.635088	-1817.960303
27	0.439877	7500	-51.577868	-1869.538171
28	0.424762	7500	-50.511070	-1920.049242
29	0.409963	7500	-49.460625	-1969.509867
30	0.395478	7500	-48.413329	-2017.923196
31	0.381305	7500	-47.374640	-2065.297835
32	0.367440	7500	-46.338998	-2111.636834
33	0.353883	7500	-45.315661	-2156.952494
34	0.340630	7500	-44.301811	-2201.254305
35	0.327680	7500	-43.290709	-2244.545014
36	0.315030	7500	-42.286531	-2286.831545
37	0.302677	7500	-41.295449	-2328.126994
38	0.290619	7500	-40.309859	-2368.436853
39	0.278855	7500	-39.331161	-2407.768014
40	0.267381	7500	-38.360483	-2446.128497
41	0.256195	7500	-37.402968	-2483.531465
42	0.245294	7500	-36.448025	-2519.979490
43	0.234677	7500	-35.504884	-2555.484374
44	0.224340	7500	-34.564601	-2590.048975
45	0.214281	7500	-33.639857	-2623.688832
46	0.204498	7500	-32.718884	-2656.407716
47	0.194988	7500	-31.808890	-2688.216607
48	0.185749	7500	-30.906328	-2719.122934
49	0.176777	7500	-30.016720	-2749.139654
50	0.168070	7500	-29.171397	-2778.311051
51	0.159626	7500	-28.254879	-2806.565930
52	0.151441	7500	-27.387373	-2833.953303
53	0.143514	7500	-26.530079	-2860.483382
54	0.135841	7500	-25.684511	-2886.167893
55	0.128420	7500	-24.840308	-2911.008202
56	0.121247	7500	-24.011258	-2935.019459
57	0.114320	7500	-23.282201	-2958.301660
58	0.107637	7500	-22.382256	-2980.683916
59	0.101193	7500	-21.658523	-3002.342438
60	0.094986	7500	-20.791799	-3023.134237
61	0.089014	7500	-20.014418	-3043.148656
62	0.083273	7500	-19.379901	-3062.528556
63	0.077760	7500	-18.607113	-3081.135669
64	0.072472	7500	-17.854109	-3098.989778
65	0.067406	7500	-17.257758	-3116.247536
66	0.062558	7500	-16.574947	-3132.822483
67	0.057926	7500	-15.893573	-3148.716057
68	0.053506	7500	-15.183706	-3163.899762
69	0.049295	7500	-14.496717	-3178.396479
70	0.045289	7500	-13.792518	-3192.188997
71	0.041485	7500	-13.136079	-3205.325076
72	0.037880	7500	-12.450039	-3217.775115
73	0.034469	7500	-11.778719	-3229.553834
74	0.031250	7500	-11.131003	-3240.684837
75	0.028218	7500	-10.492969	-3251.177806
76	0.025370	7500	-9.859062	-3261.036868
77	0.022702	7500	-9.237913	-3270.274780
78	0.020209	7500	-8.639793	-3278.914574
79	0.017889	7500	-8.051701	-3286.966274
80	0.015736	7500	-7.480707	-3294.446981
81	0.013746	7500	-6.918640	-3301.365622
82	0.011916	7500	-6.376863	-3307.742484
83	0.010240	7500	-5.846983	-3313.589467
84	0.008714	7500	-5.340520	-3318.929987
85	0.007334	7500	-4.843961	-3323.773948
86	0.006093	7500	-4.366857	-3328.140806
87	0.004988	7500	-3.909832	-3332.050638
88	0.004013	7500	-3.471262	-3335.521900
89	0.003162	7500	-3.051722	-3338.573621
90	0.002430	7500	-2.686241	-3341.259862
91	0.001810	7500	-2.333224	-3343.593086
92	0.001296	7500	-2.015716	-3345.608802
93	0.000882	7500	-1.774213	-3347.383015
94	0.000559	7500	-1.490208	-3348.873224
95	0.000320	7500	-1.277514	-3350.150737
96	0.000156	7500	-0.954111	-3351.104848
97	0.000057	7500	-0.590220	-3351.695068
98	0.000010	7500	-0.288390	-3351.983458
99	0.000000	7500	-0.064792	-3352.048251
Log marginal likelihood:	-3352.048251
0	0.975187	7500	-82.399368	-82.399368
1	0.950747	7500	-81.142201	-163.541569
2	0.926679	7500	-79.955289	-243.496858
3	0.902980	7500	-78.678549	-322.175407
4	0.879648	7500	-77.573262	-399.748670
5	0.856682	7500	-76.320620	-476.069289
6	0.834079	7500	-75.116982	-551.186271
7	0.811838	7500	-73.865757	-625.052028
8	0.789957	7500	-72.719649	-697.771677
9	0.768433	7500	-71.559192	-769.330869
10	0.747266	7500	-70.390162	-839.721031
11	0.726452	7500	-69.196315	-908.917346
12	0.705989	7500	-68.012360	-976.929706
13	0.685877	7500	-66.868830	-1043.798536
14	0.666112	7500	-65.696120	-1109.494656
15	0.646693	7500	-64.565443	-1174.060099
16	0.627618	7500	-63.446750	-1237.506849
17	0.608884	7500	-62.289943	-1299.796792
18	0.590490	7500	-61.183179	-1360.979971
19	0.572433	7500	-60.047334	-1421.027305
20	0.554712	7500	-58.940250	-1479.967555
21	0.537324	7500	-57.828383	-1537.795938
22	0.520268	7500	-56.730180	-1594.526118
23	0.503540	7500	-55.642333	-1650.168451
24	0.487139	7500	-54.556937	-1704.725388
25	0.471063	7500	-53.476473	-1758.201860
26	0.455310	7500	-52.402498	-1810.604358
27	0.439877	7500	-51.343252	-1861.947610
28	0.424762	7500	-50.280689	-1912.228299
29	0.409963	7500	-49.235871	-1961.464170
30	0.395478	7500	-48.190575	-2009.654745
31	0.381305	7500	-47.159657	-2056.814402
32	0.367440	7500	-46.128659	-2102.943060
33	0.353883	7500	-45.110316	-2148.053376
34	0.340630	7500	-44.098178	-2192.151554
35	0.327680	7500	-43.092535	-2235.244089
36	0.315030	7500	-42.097290	-2277.341379
37	0.302677	7500	-41.107252	-2318.448631
38	0.290619	7500	-40.126873	-2358.575504
39	0.278855	7500	-39.151610	-2397.727113
40	0.267381	7500	-38.188478	-2435.915591
41	0.256195	7500	-37.230644	-2473.146236
42	0.245294	7500	-36.281762	-2509.427997
43	0.234677	7500	-35.342518	-2544.770515
44	0.224340	7500	-34.409088	-2579.179603
45	0.214281	7500	-33.486544	-2612.666147
46	0.204498	7500	-32.571543	-2645.237689
47	0.194988	7500	-31.665390	-2676.903079
48	0.185749	7500	-30.764639	-2707.667718
49	0.176777	7500	-29.878359	-2737.546077
50	0.168070	7500	-28.997923	-2766.544000
51	0.159626	7500	-28.122929	-2794.666929
52	0.151441	7500	-27.259634	-2821.926564
53	0.143514	7500	-26.409288	-2848.335852
54	0.135841	7500	-25.560562	-2873.896413
55	0.128420	7500	-24.731267	-2898.627680
56	0.121247	7500	-23.899057	-2922.526737
57	0.114320	7500	-23.085819	-2945.612556
58	0.107637	7500	-22.279063	-2967.891619
59	0.101193	7500	-21.482596	-2989.374215
60	0.094986	7500	-20.722830	-3010.097045
61	0.089014	7500	-19.921077	-3030.018122
62	0.083273	7500	-19.157242	-3049.175365
63	0.077760	7500	-18.469539	-3067.644903
64	0.072472	7500	-17.835083	-3085.479986
65	0.067406	7500	-17.203598	-3102.683584
66	0.062558	7500	-16.529430	-3119.213014
67	0.057926	7500	-15.814143	-3135.027157
68	0.053506	7500	-15.150617	-3150.177774
69	0.049295	7500	-14.465621	-3164.643395
70	0.045289	7500	-13.780552	-3178.423948
71	0.041485	7500	-13.076298	-3191.500246
72	0.037880	7500	-12.426383	-3203.926629
73	0.034469	7500	-11.754449	-3215.681079
74	0.031250	7500	-11.090703	-3226.771781
75	0.028218	7500	-10.451383	-3237.223164
76	0.025370	7500	-9.836474	-3247.059637
77	0.022702	7500	-9.220000	-3256.279637
78	0.020209	7500	-8.614594	-3264.894231
79	0.017889	7500	-8.031529	-3272.925760
80	0.015736	7500	-7.454011	-3280.379771
81	0.013746	7500	-6.900942	-3287.280713
82	0.011916	7500	-6.355992	-3293.636705
83	0.010240	7500	-5.830503	-3299.467208
84	0.008714	7500	-5.324630	-3304.791839
85	0.007334	7500	-4.831590	-3309.623428
86	0.006093	7500	-4.368911	-3313.992339
87	0.004988	7500	-3.905461	-3317.897800
88	0.004013	7500	-3.469127	-3321.366928
89	0.003162	7500	-3.056418	-3324.423346
90	0.002430	7500	-2.672015	-3327.095361
91	0.001810	7500	-2.320197	-3329.415558
92	0.001296	7500	-2.005976	-3331.421534
93	0.000882	7500	-1.799602	-3333.221136
94	0.000559	7500	-1.546848	-3334.767985
95	0.000320	7500	-1.278907	-3336.046892
96	0.000156	7500	-0.966460	-3337.013352
97	0.000057	7500	-0.618407	-3337.631759
98	0.000010	7500	-0.288951	-3337.920710
99	0.000000	7500	-0.064850	-3337.985559
Log marginal likelihood:	-3337.985559
0	0.975187	7500	-84.396133	-84.396133
1	0.950747	7500	-83.123375	-167.519507
2	0.926679	7500	-81.858961	-249.378468
3	0.902980	7500	-80.608298	-329.986766
4	0.879648	7500	-79.362865	-409.349631
5	0.856682	7500	-78.117285	-487.466916
6	0.834079	7500	-76.882977	-564.349893
7	0.811838	7500	-75.655872	-640.005765
8	0.789957	7500	-74.425605	-714.431370
9	0.768433	7500	-73.212370	-787.643740
10	0.747266	7500	-72.001074	-859.644814
11	0.726452	7500	-70.801977	-930.446791
12	0.705989	7500	-69.603640	-1000.050431
13	0.685877	7500	-68.415900	-1068.466331
14	0.666112	7500	-67.236458	-1135.702789
15	0.646693	7500	-66.061235	-1201.764024
16	0.627618	7500	-64.892275	-1266.656299
17	0.608884	7500	-63.734256	-1330.390555
18	0.590490	7500	-62.575682	-1392.966237
19	0.572433	7500	-61.429087	-1454.395324
20	0.554712	7500	-60.289268	-1514.684592
21	0.537324	7500	-59.157932	-1573.842524
22	0.520268	7500	-58.030271	-1631.872795
23	0.503540	7500	-56.912171	-1688.784966
24	0.487139	7500	-55.801781	-1744.586747
25	0.471063	7500	-54.698440	-1799.285188
26	0.455310	7500	-53.602879	-1852.888067
27	0.439877	7500	-52.512516	-1905.400583
28	0.424762	7500	-51.427640	-1956.828223
29	0.409963	7500	-50.358473	-2007.186696
30	0.395478	7500	-49.288265	-2056.474961
31	0.381305	7500	-48.233622	-2104.708583
32	0.367440	7500	-47.181584	-2151.890168
33	0.353883	7500	-46.137357	-2198.027525
34	0.340630	7500	-45.102230	-2243.129755
35	0.327680	7500	-44.074739	-2287.204494
36	0.315030	7500	-43.053489	-2330.257983
37	0.302677	7500	-42.044452	-2372.302435
38	0.290619	7500	-41.039966	-2413.342401
39	0.278855	7500	-40.048365	-2453.390767
40	0.267381	7500	-39.062217	-2492.452984
41	0.256195	7500	-38.079988	-2530.532972
42	0.245294	7500	-37.107874	-2567.640847
43	0.234677	7500	-36.146282	-2603.787128
44	0.224340	7500	-35.193670	-2638.980798
45	0.214281	7500	-34.248688	-2673.229486
46	0.204498	7500	-33.312244	-2706.541731
47	0.194988	7500	-32.387362	-2738.929093
48	0.185749	7500	-31.465834	-2770.394927
49	0.176777	7500	-30.555981	-2800.950907
50	0.168070	7500	-29.683501	-2830.634408
51	0.159626	7500	-28.766860	-2859.401268
52	0.151441	7500	-27.880895	-2887.282163
53	0.143514	7500	-27.086203	-2914.368367
54	0.135841	7500	-26.142279	-2940.510646
55	0.128420	7500	-25.291496	-2965.802142
56	0.121247	7500	-24.444560	-2990.246702
57	0.114320	7500	-23.612471	-3013.859172
58	0.107637	7500	-22.820441	-3036.679613
59	0.101193	7500	-21.973651	-3058.653264
60	0.094986	7500	-21.190106	-3079.843369
61	0.089014	7500	-20.384913	-3100.228283
62	0.083273	7500	-19.646947	-3119.875230
63	0.077760	7500	-18.979869	-3138.855098
64	0.072472	7500	-18.288653	-3157.143751
65	0.067406	7500	-17.549361	-3174.693112
66	0.062558	7500	-16.901690	-3191.594802
67	0.057926	7500	-16.096742	-3207.691544
68	0.053506	7500	-15.489330	-3223.180873
69	0.049295	7500	-14.770440	-3237.951313
70	0.045289	7500	-14.019968	-3251.971281
71	0.041485	7500	-13.329883	-3265.301164
72	0.037880	7500	-12.639157	-3277.940321
73	0.034469	7500	-11.979006	-3289.919327
74	0.031250	7500	-11.308965	-3301.228292
75	0.028218	7500	-10.649758	-3311.878049
76	0.025370	7500	-10.018368	-3321.896417
77	0.022702	7500	-9.389469	-3331.285886
78	0.020209	7500	-8.778081	-3340.063968
79	0.017889	7500	-8.183640	-3348.247607
80	0.015736	7500	-7.595272	-3355.842879
81	0.013746	7500	-7.032214	-3362.875094
82	0.011916	7500	-6.480269	-3369.355362
83	0.010240	7500	-5.938470	-3375.293832
84	0.008714	7500	-5.422835	-3380.716667
85	0.007334	7500	-4.918424	-3385.635091
86	0.006093	7500	-4.439802	-3390.074892
87	0.004988	7500	-3.972944	-3394.047837
88	0.004013	7500	-3.527810	-3397.575646
89	0.003162	7500	-3.112807	-3400.688453
90	0.002430	7500	-2.724955	-3403.413408
91	0.001810	7500	-2.351708	-3405.765116
92	0.001296	7500	-2.063199	-3407.828315
93	0.000882	7500	-1.840297	-3409.668612
94	0.000559	7500	-1.609797	-3411.278409
95	0.000320	7500	-1.332048	-3412.610458
96	0.000156	7500	-0.954341	-3413.564799
97	0.000057	7500	-0.635714	-3414.200513
98	0.000010	7500	-0.303014	-3414.503526
99	0.000000	7500	-0.064335	-3414.567862
Log marginal likelihood:	-3414.567862
0	0.975187	7500	-81.937855	-81.937855
1	0.950747	7500	-80.723390	-162.661245
2	0.926679	7500	-79.509338	-242.170583
3	0.902980	7500	-78.331382	-320.501965
4	0.879648	7500	-77.071535	-397.573500
5	0.856682	7500	-75.878269	-473.451769
6	0.834079	7500	-74.696475	-548.148244
7	0.811838	7500	-73.484578	-621.632822
8	0.789957	7500	-72.335685	-693.968507
9	0.768433	7500	-71.160092	-765.128599
10	0.747266	7500	-70.045757	-835.174356
11	0.726452	7500	-68.839428	-904.013784
12	0.705989	7500	-67.640097	-971.653881
13	0.685877	7500	-66.490617	-1038.144499
14	0.666112	7500	-65.423433	-1103.567932
15	0.646693	7500	-64.200822	-1167.768754
16	0.627618	7500	-63.163988	-1230.932743
17	0.608884	7500	-61.990209	-1292.922952
18	0.590490	7500	-60.921203	-1353.844154
19	0.572433	7500	-59.806581	-1413.650735
20	0.554712	7500	-58.702262	-1472.352997
21	0.537324	7500	-57.585279	-1529.938276
22	0.520268	7500	-56.481306	-1586.419583
23	0.503540	7500	-55.401003	-1641.820585
24	0.487139	7500	-54.324406	-1696.144992
25	0.471063	7500	-53.271380	-1749.416372
26	0.455310	7500	-52.204993	-1801.621365
27	0.439877	7500	-51.139887	-1852.761252
28	0.424762	7500	-50.099279	-1902.860530
29	0.409963	7500	-49.058179	-1951.918710
30	0.395478	7500	-48.008393	-1999.927102
31	0.381305	7500	-46.982520	-2046.909622
32	0.367440	7500	-45.962477	-2092.872099
33	0.353883	7500	-44.946278	-2137.818377
34	0.340630	7500	-43.939659	-2181.758036
35	0.327680	7500	-42.925391	-2224.683427
36	0.315030	7500	-41.945068	-2266.628495
37	0.302677	7500	-40.961711	-2307.590207
38	0.290619	7500	-39.987395	-2347.577601
39	0.278855	7500	-39.016666	-2386.594268
40	0.267381	7500	-38.048346	-2424.642613
41	0.256195	7500	-37.101862	-2461.744475
42	0.245294	7500	-36.158990	-2497.903465
43	0.234677	7500	-35.220190	-2533.123654
44	0.224340	7500	-34.289663	-2567.413318
45	0.214281	7500	-33.366026	-2600.779344
46	0.204498	7500	-32.454500	-2633.233844
47	0.194988	7500	-31.551151	-2664.784994
48	0.185749	7500	-30.656548	-2695.441542
49	0.176777	7500	-29.772155	-2725.213697
50	0.168070	7500	-28.893871	-2754.107568
51	0.159626	7500	-28.024366	-2782.131935
52	0.151441	7500	-27.160877	-2809.292812
53	0.143514	7500	-26.315258	-2835.608070
54	0.135841	7500	-25.476561	-2861.084631
55	0.128420	7500	-24.641685	-2885.726316
56	0.121247	7500	-23.818161	-2909.544478
57	0.114320	7500	-23.004692	-2932.549169
58	0.107637	7500	-22.203306	-2954.752475
59	0.101193	7500	-21.407866	-2976.160341
60	0.094986	7500	-20.628923	-2996.789265
61	0.089014	7500	-19.865684	-3016.654949
62	0.083273	7500	-19.086699	-3035.741648
63	0.077760	7500	-18.363534	-3054.105182
64	0.072472	7500	-17.786475	-3071.891657
65	0.067406	7500	-17.006235	-3088.897892
66	0.062558	7500	-16.561186	-3105.459078
67	0.057926	7500	-15.704158	-3121.163236
68	0.053506	7500	-15.033847	-3136.197083
69	0.049295	7500	-14.434854	-3150.631937
70	0.045289	7500	-13.683409	-3164.315346
71	0.041485	7500	-13.072252	-3177.387598
72	0.037880	7500	-12.332266	-3189.719865
73	0.034469	7500	-11.748353	-3201.468217
74	0.031250	7500	-11.093173	-3212.561390
75	0.028218	7500	-10.458504	-3223.019894
76	0.025370	7500	-9.822494	-3232.842388
77	0.022702	7500	-9.219767	-3242.062155
78	0.020209	7500	-8.615954	-3250.678109
79	0.017889	7500	-8.029579	-3258.707688
80	0.015736	7500	-7.458114	-3266.165802
81	0.013746	7500	-6.900117	-3273.065919
82	0.011916	7500	-6.356355	-3279.422274
83	0.010240	7500	-5.833148	-3285.255422
84	0.008714	7500	-5.319362	-3290.574784
85	0.007334	7500	-4.832547	-3295.407331
86	0.006093	7500	-4.353163	-3299.760494
87	0.004988	7500	-3.894594	-3303.655087
88	0.004013	7500	-3.468929	-3307.124016
89	0.003162	7500	-3.058739	-3310.182755
90	0.002430	7500	-2.664980	-3312.847735
91	0.001810	7500	-2.328233	-3315.175968
92	0.001296	7500	-2.004770	-3317.180738
93	0.000882	7500	-1.776496	-3318.957234
94	0.000559	7500	-1.550397	-3320.507631
95	0.000320	7500	-1.306263	-3321.813893
96	0.000156	7500	-0.976067	-3322.789960
97	0.000057	7500	-0.624863	-3323.414823
98	0.000010	7500	-0.296357	-3323.711180
99	0.000000	7500	-0.064533	-3323.775713
Log marginal likelihood:	-3323.775713
0	0.975187	7500	-83.324598	-83.324598
1	0.950747	7500	-82.070753	-165.395351
2	0.926679	7500	-80.828661	-246.224012
3	0.902980	7500	-79.586882	-325.810893
4	0.879648	7500	-78.358810	-404.169703
5	0.856682	7500	-77.132420	-481.302124
6	0.834079	7500	-75.948062	-557.250185
7	0.811838	7500	-74.695799	-631.945985
8	0.789957	7500	-73.612497	-705.558482
9	0.768433	7500	-72.346491	-777.904973
10	0.747266	7500	-71.286181	-849.191155
11	0.726452	7500	-69.995588	-919.186743
12	0.705989	7500	-68.748386	-987.935129
13	0.685877	7500	-67.646038	-1055.581167
14	0.666112	7500	-66.508462	-1122.089629
15	0.646693	7500	-65.278682	-1187.368311
16	0.627618	7500	-64.123290	-1251.491601
17	0.608884	7500	-63.137834	-1314.629435
18	0.590490	7500	-61.988719	-1376.618154
19	0.572433	7500	-60.843633	-1437.461787
20	0.554712	7500	-59.724177	-1497.185964
21	0.537324	7500	-58.603128	-1555.789091
22	0.520268	7500	-57.492273	-1613.281364
23	0.503540	7500	-56.384395	-1669.665760
24	0.487139	7500	-55.277817	-1724.943576
25	0.471063	7500	-54.186695	-1779.130271
26	0.455310	7500	-53.088563	-1832.218834
27	0.439877	7500	-51.970648	-1884.189482
28	0.424762	7500	-50.955461	-1935.144942
29	0.409963	7500	-49.895661	-1985.040604
30	0.395478	7500	-48.834944	-2033.875548
31	0.381305	7500	-47.787666	-2081.663214
32	0.367440	7500	-46.742472	-2128.405686
33	0.353883	7500	-45.711121	-2174.116807
34	0.340630	7500	-44.684148	-2218.800954
35	0.327680	7500	-43.668079	-2262.469034
36	0.315030	7500	-42.656789	-2305.125823
